"book","section","word"
"Pride & Prejudice",32,"girls"
"Pride & Prejudice",32,"life"
"Pride & Prejudice",32,"evening"
"Pride & Prejudice",32,"uncommonly"
"Pride & Prejudice",32,"pretty"
"Pride & Prejudice",32,"_you_"
"Pride & Prejudice",32,"dancing"
"Pride & Prejudice",32,"handsome"
"Pride & Prejudice",32,"girl"
"Pride & Prejudice",33,"darcy"
"Pride & Prejudice",33,"eldest"
"Pride & Prejudice",33,"miss"
"Pride & Prejudice",33,"bennet"
"Pride & Prejudice",33,"beautiful"
"Pride & Prejudice",33,"creature"
"Pride & Prejudice",33,"beheld"
"Pride & Prejudice",33,"sisters"
"Pride & Prejudice",33,"sitting"
"Pride & Prejudice",33,"pretty"
"Pride & Prejudice",33,"dare"
"Pride & Prejudice",33,"agreeable"
"Pride & Prejudice",33,"partner"
"Pride & Prejudice",33,"introduce"
"Pride & Prejudice",33,"round"
"Pride & Prejudice",33,"looked"
"Pride & Prejudice",33,"moment"
"Pride & Prejudice",33,"elizabeth"
"Pride & Prejudice",33,"till"
"Pride & Prejudice",33,"catching"
"Pride & Prejudice",33,"eye"
"Pride & Prejudice",33,"withdrew"
"Pride & Prejudice",33,"coldly"
"Pride & Prejudice",33,"tolerable"
"Pride & Prejudice",33,"handsome"
"Pride & Prejudice",33,"tempt"
"Pride & Prejudice",33,"_me_"
"Pride & Prejudice",33,"humour"
"Pride & Prejudice",33,"consequence"
"Pride & Prejudice",33,"ladies"
"Pride & Prejudice",33,"slighted"
"Pride & Prejudice",34,"return"
"Pride & Prejudice",34,"partner"
"Pride & Prejudice",34,"enjoy"
"Pride & Prejudice",34,"smiles"
"Pride & Prejudice",34,"wasting"
"Pride & Prejudice",34,"time"
"Pride & Prejudice",34,"bingley"
"Pride & Prejudice",34,"advice"
"Pride & Prejudice",34,"darcy"
"Pride & Prejudice",34,"walked"
"Pride & Prejudice",34,"elizabeth"
"Pride & Prejudice",34,"remained"
"Pride & Prejudice",34,"cordial"
"Pride & Prejudice",34,"feelings"
"Pride & Prejudice",34,"told"
"Pride & Prejudice",34,"story"
"Pride & Prejudice",34,"spirit"
"Pride & Prejudice",34,"friends"
"Pride & Prejudice",34,"lively"
"Pride & Prejudice",34,"playful"
"Pride & Prejudice",34,"disposition"
"Pride & Prejudice",34,"delighted"
"Pride & Prejudice",34,"ridiculous"
"Pride & Prejudice",34,"evening"
"Pride & Prejudice",34,"altogether"
"Pride & Prejudice",34,"passed"
"Pride & Prejudice",34,"pleasantly"
"Pride & Prejudice",34,"family"
"Pride & Prejudice",34,"bennet"
"Pride & Prejudice",34,"eldest"
"Pride & Prejudice",34,"daughter"
"Pride & Prejudice",34,"admired"
"Pride & Prejudice",34,"netherfield"
"Pride & Prejudice",35,"party"
"Pride & Prejudice",35,"bingley"
"Pride & Prejudice",35,"danced"
"Pride & Prejudice",35,"distinguished"
"Pride & Prejudice",35,"sisters"
"Pride & Prejudice",35,"jane"
"Pride & Prejudice",35,"gratified"
"Pride & Prejudice",35,"mother"
"Pride & Prejudice",35,"quieter"
"Pride & Prejudice",35,"elizabeth"
"Pride & Prejudice",35,"jane's"
"Pride & Prejudice",35,"pleasure"
"Pride & Prejudice",35,"mary"
"Pride & Prejudice",35,"heard"
"Pride & Prejudice",35,"mentioned"
"Pride & Prejudice",35,"miss"
"Pride & Prejudice",35,"bingley"
"Pride & Prejudice",35,"accomplished"
"Pride & Prejudice",35,"girl"
"Pride & Prejudice",35,"neighbourhood"
"Pride & Prejudice",35,"catherine"
"Pride & Prejudice",35,"lydia"
"Pride & Prejudice",35,"fortunate"
"Pride & Prejudice",35,"partners"
"Pride & Prejudice",35,"learnt"
"Pride & Prejudice",35,"care"
"Pride & Prejudice",35,"ball"
"Pride & Prejudice",35,"returned"
"Pride & Prejudice",35,"spirits"
"Pride & Prejudice",35,"longbourn"
"Pride & Prejudice",35,"village"
"Pride & Prejudice",35,"lived"
"Pride & Prejudice",35,"principal"
"Pride & Prejudice",35,"inhabitants"
"Pride & Prejudice",35,"found"
"Pride & Prejudice",35,"bennet"
"Pride & Prejudice",35,"book"
"Pride & Prejudice",35,"time"
"Pride & Prejudice",35,"occasion"
"Pride & Prejudice",36,"deal"
"Pride & Prejudice",36,"curiosity"
"Pride & Prejudice",36,"event"
"Pride & Prejudice",36,"evening"
"Pride & Prejudice",36,"raised"
"Pride & Prejudice",36,"splendid"
"Pride & Prejudice",36,"expectations"
"Pride & Prejudice",36,"hoped"
"Pride & Prejudice",36,"wife's"
"Pride & Prejudice",36,"views"
"Pride & Prejudice",36,"stranger"
"Pride & Prejudice",36,"disappointed"
"Pride & Prejudice",36,"found"
"Pride & Prejudice",36,"story"
"Pride & Prejudice",36,"hear"
"Pride & Prejudice",36,"dear"
"Pride & Prejudice",36,"bennet"
"Pride & Prejudice",36,"entered"
"Pride & Prejudice",36,"delightful"
"Pride & Prejudice",36,"evening"
"Pride & Prejudice",36,"excellent"
"Pride & Prejudice",36,"ball"
"Pride & Prejudice",36,"jane"
"Pride & Prejudice",36,"admired"
"Pride & Prejudice",36,"looked"
"Pride & Prejudice",36,"bingley"
"Pride & Prejudice",36,"beautiful"
"Pride & Prejudice",36,"danced"
"Pride & Prejudice",36,"_that_"
"Pride & Prejudice",36,"dear"
"Pride & Prejudice",36,"danced"
"Pride & Prejudice",37,"creature"
"Pride & Prejudice",37,"time"
"Pride & Prejudice",37,"miss"
"Pride & Prejudice",37,"lucas"
"Pride & Prejudice",37,"vexed"
"Pride & Prejudice",37,"stand"
"Pride & Prejudice",37,"admire"
"Pride & Prejudice",37,"struck"
"Pride & Prejudice",37,"jane"
"Pride & Prejudice",37,"dance"
"Pride & Prejudice",37,"inquired"
"Pride & Prejudice",37,"introduced"
"Pride & Prejudice",37,"danced"
"Pride & Prejudice",37,"miss"
"Pride & Prejudice",37,"king"
"Pride & Prejudice",37,"fourth"
"Pride & Prejudice",37,"maria"
"Pride & Prejudice",37,"lucas"
"Pride & Prejudice",37,"jane"
"Pride & Prejudice",37,"sixth"
"Pride & Prejudice",37,"lizzy"
"Pride & Prejudice",37,"_boulanger_"
"Pride & Prejudice",37,"compassion"
"Pride & Prejudice",37,"_me_"
"Pride & Prejudice",37,"cried"
"Pride & Prejudice",37,"husband"
"Pride & Prejudice",37,"impatiently"
"Pride & Prejudice",38,"danced"
"Pride & Prejudice",38,"half"
"Pride & Prejudice",38,"god's"
"Pride & Prejudice",38,"sake"
"Pride & Prejudice",38,"partners"
"Pride & Prejudice",38,"sprained"
"Pride & Prejudice",38,"ankle"
"Pride & Prejudice",38,"dance"
"Pride & Prejudice",38,"dear"
"Pride & Prejudice",38,"delighted"
"Pride & Prejudice",38,"excessively"
"Pride & Prejudice",38,"handsome"
"Pride & Prejudice",38,"sisters"
"Pride & Prejudice",38,"charming"
"Pride & Prejudice",38,"women"
"Pride & Prejudice",38,"life"
"Pride & Prejudice",38,"elegant"
"Pride & Prejudice",38,"dresses"
"Pride & Prejudice",38,"dare"
"Pride & Prejudice",38,"lace"
"Pride & Prejudice",38,"hurst's"
"Pride & Prejudice",38,"gown"
"Pride & Prejudice",38,"interrupted"
"Pride & Prejudice",38,"bennet"
"Pride & Prejudice",38,"protested"
"Pride & Prejudice",38,"description"
"Pride & Prejudice",38,"finery"
"Pride & Prejudice",38,"obliged"
"Pride & Prejudice",38,"seek"
"Pride & Prejudice",38,"branch"
"Pride & Prejudice",39,"subject"
"Pride & Prejudice",39,"related"
"Pride & Prejudice",39,"bitterness"
"Pride & Prejudice",39,"spirit"
"Pride & Prejudice",39,"exaggeration"
"Pride & Prejudice",39,"shocking"
"Pride & Prejudice",39,"rudeness"
"Pride & Prejudice",39,"darcy"
"Pride & Prejudice",39,"assure"
"Pride & Prejudice",39,"added"
"Pride & Prejudice",39,"lizzy"
"Pride & Prejudice",39,"lose"
"Pride & Prejudice",39,"suiting"
"Pride & Prejudice",39,"_his_"
"Pride & Prejudice",39,"fancy"
"Pride & Prejudice",39,"disagreeable"
"Pride & Prejudice",39,"horrid"
"Pride & Prejudice",39,"worth"
"Pride & Prejudice",39,"pleasing"
"Pride & Prejudice",39,"conceited"
"Pride & Prejudice",39,"enduring"
"Pride & Prejudice",39,"walked"
"Pride & Prejudice",39,"walked"
"Pride & Prejudice",39,"fancying"
"Pride & Prejudice",39,"handsome"
"Pride & Prejudice",39,"dance"
"Pride & Prejudice",39,"dear"
"Pride & Prejudice",39,"set"
"Pride & Prejudice",39,"detest"
"Pride & Prejudice",40,"chapter"
"Pride & Prejudice",40,"4"
"Pride & Prejudice",40,"jane"
"Pride & Prejudice",40,"elizabeth"
"Pride & Prejudice",40,"cautious"
"Pride & Prejudice",40,"praise"
"Pride & Prejudice",40,"bingley"
"Pride & Prejudice",40,"expressed"
"Pride & Prejudice",40,"sister"
"Pride & Prejudice",40,"admired"
"Pride & Prejudice",41,"humoured"
"Pride & Prejudice",41,"lively"
"Pride & Prejudice",41,"happy"
"Pride & Prejudice",41,"manners"
"Pride & Prejudice",41,"ease"
"Pride & Prejudice",41,"perfect"
"Pride & Prejudice",41,"breeding"
"Pride & Prejudice",41,"handsome"
"Pride & Prejudice",41,"replied"
"Pride & Prejudice",41,"elizabeth"
"Pride & Prejudice",41,"likewise"
"Pride & Prejudice",41,"possibly"
"Pride & Prejudice",41,"character"
"Pride & Prejudice",41,"complete"
"Pride & Prejudice",41,"flattered"
"Pride & Prejudice",41,"dance"
"Pride & Prejudice",41,"time"
"Pride & Prejudice",41,"expect"
"Pride & Prejudice",41,"compliment"
"Pride & Prejudice",41,"difference"
"Pride & Prejudice",42,"compliments"
"Pride & Prejudice",42,"_you_"
"Pride & Prejudice",42,"surprise"
"Pride & Prejudice",42,"_me_"
"Pride & Prejudice",42,"natural"
"Pride & Prejudice",42,"times"
"Pride & Prejudice",42,"pretty"
"Pride & Prejudice",42,"woman"
"Pride & Prejudice",42,"gallantry"
"Pride & Prejudice",42,"agreeable"
"Pride & Prejudice",42,"leave"
"Pride & Prejudice",42,"stupider"
"Pride & Prejudice",42,"person"
"Pride & Prejudice",42,"dear"
"Pride & Prejudice",42,"lizzy"
"Pride & Prejudice",42,"deal"
"Pride & Prejudice",42,"apt"
"Pride & Prejudice",42,"people"
"Pride & Prejudice",43,"fault"
"Pride & Prejudice",43,"world"
"Pride & Prejudice",43,"agreeable"
"Pride & Prejudice",43,"eyes"
"Pride & Prejudice",43,"heard"
"Pride & Prejudice",43,"speak"
"Pride & Prejudice",43,"ill"
"Pride & Prejudice",43,"human"
"Pride & Prejudice",43,"life"
"Pride & Prejudice",43,"hasty"
"Pride & Prejudice",43,"censuring"
"Pride & Prejudice",43,"speak"
"Pride & Prejudice",43,"_that_"
"Pride & Prejudice",43,"makes"
"Pride & Prejudice",43,"_your_"
"Pride & Prejudice",43,"sense"
"Pride & Prejudice",43,"honestly"
"Pride & Prejudice",43,"blind"
"Pride & Prejudice",43,"follies"
"Pride & Prejudice",43,"nonsense"
"Pride & Prejudice",43,"affectation"
"Pride & Prejudice",43,"candour"
"Pride & Prejudice",43,"common"
"Pride & Prejudice",43,"meets"
"Pride & Prejudice",44,"candid"
"Pride & Prejudice",44,"ostentation"
"Pride & Prejudice",44,"design"
"Pride & Prejudice",44,"everybody's"
"Pride & Prejudice",44,"character"
"Pride & Prejudice",44,"bad"
"Pride & Prejudice",44,"belongs"
"Pride & Prejudice",44,"man's"
"Pride & Prejudice",44,"sisters"
"Pride & Prejudice",44,"manners"
"Pride & Prejudice",44,"equal"
"Pride & Prejudice",44,"pleasing"
"Pride & Prejudice",44,"women"
"Pride & Prejudice",44,"converse"
"Pride & Prejudice",44,"miss"
"Pride & Prejudice",44,"bingley"
"Pride & Prejudice",44,"live"
"Pride & Prejudice",44,"brother"
"Pride & Prejudice",44,"house"
"Pride & Prejudice",44,"mistaken"
"Pride & Prejudice",44,"charming"
"Pride & Prejudice",44,"neighbour"
"Pride & Prejudice",45,"elizabeth"
"Pride & Prejudice",45,"listened"
"Pride & Prejudice",45,"silence"
"Pride & Prejudice",45,"convinced"
"Pride & Prejudice",45,"behaviour"
"Pride & Prejudice",45,"assembly"
"Pride & Prejudice",45,"calculated"
"Pride & Prejudice",45,"quickness"
"Pride & Prejudice",45,"observation"
"Pride & Prejudice",45,"pliancy"
"Pride & Prejudice",45,"temper"
"Pride & Prejudice",45,"sister"
"Pride & Prejudice",45,"judgement"
"Pride & Prejudice",45,"unassailed"
"Pride & Prejudice",45,"attention"
"Pride & Prejudice",45,"disposed"
"Pride & Prejudice",45,"approve"
"Pride & Prejudice",45,"fine"
"Pride & Prejudice",45,"ladies"
"Pride & Prejudice",45,"deficient"
"Pride & Prejudice",45,"humour"
"Pride & Prejudice",45,"pleased"
"Pride & Prejudice",45,"power"
"Pride & Prejudice",45,"agreeable"
"Pride & Prejudice",45,"chose"
"Pride & Prejudice",45,"proud"
"Pride & Prejudice",45,"conceited"
"Pride & Prejudice",45,"handsome"
"Pride & Prejudice",45,"educated"
"Pride & Prejudice",45,"private"
"Pride & Prejudice",45,"seminaries"
"Pride & Prejudice",45,"town"
"Pride & Prejudice",45,"fortune"
"Pride & Prejudice",45,"twenty"
"Pride & Prejudice",45,"thousand"
"Pride & Prejudice",45,"pounds"
"Pride & Prejudice",45,"habit"
"Pride & Prejudice",45,"spending"
"Pride & Prejudice",46,"associating"
"Pride & Prejudice",46,"people"
"Pride & Prejudice",46,"rank"
"Pride & Prejudice",46,"respect"
"Pride & Prejudice",46,"entitled"
"Pride & Prejudice",46,"meanly"
"Pride & Prejudice",46,"respectable"
"Pride & Prejudice",46,"family"
"Pride & Prejudice",46,"north"
"Pride & Prejudice",46,"england"
"Pride & Prejudice",46,"circumstance"
"Pride & Prejudice",46,"deeply"
"Pride & Prejudice",46,"impressed"
"Pride & Prejudice",46,"memories"
"Pride & Prejudice",46,"brother's"
"Pride & Prejudice",46,"fortune"
"Pride & Prejudice",46,"acquired"
"Pride & Prejudice",46,"trade"
"Pride & Prejudice",46,"bingley"
"Pride & Prejudice",46,"inherited"
"Pride & Prejudice",46,"property"
"Pride & Prejudice",46,"amount"
"Pride & Prejudice",46,"hundred"
"Pride & Prejudice",46,"thousand"
"Pride & Prejudice",46,"pounds"
"Pride & Prejudice",46,"father"
"Pride & Prejudice",46,"intended"
"Pride & Prejudice",46,"purchase"
"Pride & Prejudice",46,"estate"
"Pride & Prejudice",46,"live"
"Pride & Prejudice",46,"bingley"
"Pride & Prejudice",46,"intended"
"Pride & Prejudice",46,"likewise"
"Pride & Prejudice",46,"choice"
"Pride & Prejudice",46,"county"
"Pride & Prejudice",46,"provided"
"Pride & Prejudice",47,"house"
"Pride & Prejudice",47,"liberty"
"Pride & Prejudice",47,"manor"
"Pride & Prejudice",47,"doubtful"
"Pride & Prejudice",47,"easiness"
"Pride & Prejudice",47,"temper"
"Pride & Prejudice",47,"spend"
"Pride & Prejudice",47,"remainder"
"Pride & Prejudice",47,"days"
"Pride & Prejudice",47,"netherfield"
"Pride & Prejudice",47,"leave"
"Pride & Prejudice",47,"generation"
"Pride & Prejudice",47,"purchase"
"Pride & Prejudice",47,"sisters"
"Pride & Prejudice",47,"anxious"
"Pride & Prejudice",47,"estate"
"Pride & Prejudice",47,"established"
"Pride & Prejudice",47,"tenant"
"Pride & Prejudice",47,"miss"
"Pride & Prejudice",47,"bingley"
"Pride & Prejudice",47,"means"
"Pride & Prejudice",47,"unwilling"
"Pride & Prejudice",47,"preside"
"Pride & Prejudice",47,"table"
"Pride & Prejudice",47,"hurst"
"Pride & Prejudice",47,"married"
"Pride & Prejudice",47,"fashion"
"Pride & Prejudice",47,"fortune"
"Pride & Prejudice",47,"disposed"
"Pride & Prejudice",47,"house"
"Pride & Prejudice",47,"home"
"Pride & Prejudice",47,"suited"
"Pride & Prejudice",47,"bingley"
"Pride & Prejudice",48,"age"
"Pride & Prejudice",48,"tempted"
"Pride & Prejudice",48,"accidental"
"Pride & Prejudice",48,"recommendation"
"Pride & Prejudice",48,"netherfield"
"Pride & Prejudice",48,"house"
"Pride & Prejudice",48,"half"
"Pride & Prejudice",48,"hour"
"Pride & Prejudice",48,"pleased"
"Pride & Prejudice",48,"situation"
"Pride & Prejudice",48,"principal"
"Pride & Prejudice",48,"satisfied"
"Pride & Prejudice",48,"owner"
"Pride & Prejudice",48,"praise"
"Pride & Prejudice",48,"immediately"
"Pride & Prejudice",48,"darcy"
"Pride & Prejudice",48,"steady"
"Pride & Prejudice",48,"friendship"
"Pride & Prejudice",48,"spite"
"Pride & Prejudice",48,"opposition"
"Pride & Prejudice",48,"character"
"Pride & Prejudice",48,"bingley"
"Pride & Prejudice",48,"endeared"
"Pride & Prejudice",48,"darcy"
"Pride & Prejudice",48,"easiness"
"Pride & Prejudice",48,"openness"
"Pride & Prejudice",48,"ductility"
"Pride & Prejudice",48,"temper"
"Pride & Prejudice",48,"disposition"
"Pride & Prejudice",48,"offer"
"Pride & Prejudice",48,"contrast"
"Pride & Prejudice",49,"appeared"
"Pride & Prejudice",49,"dissatisfied"
"Pride & Prejudice",49,"strength"
"Pride & Prejudice",49,"darcy's"
"Pride & Prejudice",49,"regard"
"Pride & Prejudice",49,"bingley"
"Pride & Prejudice",49,"firmest"
"Pride & Prejudice",49,"reliance"
"Pride & Prejudice",49,"judgement"
"Pride & Prejudice",49,"opinion"
"Pride & Prejudice",49,"understanding"
"Pride & Prejudice",49,"darcy"
"Pride & Prejudice",49,"superior"
"Pride & Prejudice",49,"bingley"
"Pride & Prejudice",49,"means"
"Pride & Prejudice",49,"deficient"
"Pride & Prejudice",49,"darcy"
"Pride & Prejudice",49,"clever"
"Pride & Prejudice",49,"time"
"Pride & Prejudice",49,"haughty"
"Pride & Prejudice",49,"reserved"
"Pride & Prejudice",49,"fastidious"
"Pride & Prejudice",49,"manners"
"Pride & Prejudice",49,"bred"
"Pride & Prejudice",49,"inviting"
"Pride & Prejudice",49,"respect"
"Pride & Prejudice",49,"friend"
"Pride & Prejudice",49,"greatly"
"Pride & Prejudice",49,"advantage"
"Pride & Prejudice",49,"bingley"
"Pride & Prejudice",49,"appeared"
"Pride & Prejudice",49,"darcy"
"Pride & Prejudice",49,"continually"
"Pride & Prejudice",49,"giving"
"Pride & Prejudice",49,"offense"
"Pride & Prejudice",49,"manner"
"Pride & Prejudice",49,"spoke"
"Pride & Prejudice",49,"meryton"
"Pride & Prejudice",49,"assembly"
"Pride & Prejudice",49,"sufficiently"
"Pride & Prejudice",50,"characteristic"
"Pride & Prejudice",50,"bingley"
"Pride & Prejudice",50,"met"
"Pride & Prejudice",50,"pleasant"
"Pride & Prejudice",50,"people"
"Pride & Prejudice",50,"prettier"
"Pride & Prejudice",50,"girls"
"Pride & Prejudice",50,"life"
"Pride & Prejudice",50,"attentive"
"Pride & Prejudice",50,"formality"
"Pride & Prejudice",50,"stiffness"
"Pride & Prejudice",50,"acquainted"
"Pride & Prejudice",50,"miss"
"Pride & Prejudice",50,"bennet"
"Pride & Prejudice",50,"conceive"
"Pride & Prejudice",50,"angel"
"Pride & Prejudice",50,"beautiful"
"Pride & Prejudice",50,"darcy"
"Pride & Prejudice",50,"contrary"
"Pride & Prejudice",50,"collection"
"Pride & Prejudice",50,"people"
"Pride & Prejudice",50,"beauty"
"Pride & Prejudice",50,"fashion"
"Pride & Prejudice",50,"received"
"Pride & Prejudice",50,"attention"
"Pride & Prejudice",50,"pleasure"
"Pride & Prejudice",50,"miss"
"Pride & Prejudice",50,"bennet"
"Pride & Prejudice",50,"acknowledged"
"Pride & Prejudice",50,"pretty"
"Pride & Prejudice",50,"smiled"
"Pride & Prejudice",51,"hurst"
"Pride & Prejudice",51,"sister"
"Pride & Prejudice",51,"allowed"
"Pride & Prejudice",51,"admired"
"Pride & Prejudice",51,"pronounced"
"Pride & Prejudice",51,"sweet"
"Pride & Prejudice",51,"girl"
"Pride & Prejudice",51,"object"
"Pride & Prejudice",51,"miss"
"Pride & Prejudice",51,"bennet"
"Pride & Prejudice",51,"established"
"Pride & Prejudice",51,"sweet"
"Pride & Prejudice",51,"girl"
"Pride & Prejudice",51,"brother"
"Pride & Prejudice",51,"authorized"
"Pride & Prejudice",51,"commendation"
"Pride & Prejudice",51,"chose"
"Pride & Prejudice",51,"chapter"
"Pride & Prejudice",51,"5"
"Pride & Prejudice",52,"short"
"Pride & Prejudice",52,"walk"
"Pride & Prejudice",52,"longbourn"
"Pride & Prejudice",52,"lived"
"Pride & Prejudice",52,"family"
"Pride & Prejudice",52,"bennets"
"Pride & Prejudice",52,"intimate"
"Pride & Prejudice",52,"sir"
"Pride & Prejudice",52,"william"
"Pride & Prejudice",52,"lucas"
"Pride & Prejudice",52,"trade"
"Pride & Prejudice",52,"meryton"
"Pride & Prejudice",52,"tolerable"
"Pride & Prejudice",52,"fortune"
"Pride & Prejudice",52,"risen"
"Pride & Prejudice",52,"honour"
"Pride & Prejudice",52,"knighthood"
"Pride & Prejudice",52,"address"
"Pride & Prejudice",52,"king"
"Pride & Prejudice",52,"mayoralty"
"Pride & Prejudice",52,"distinction"
"Pride & Prejudice",52,"strongly"
"Pride & Prejudice",52,"disgust"
"Pride & Prejudice",52,"business"
"Pride & Prejudice",52,"residence"
"Pride & Prejudice",52,"market"
"Pride & Prejudice",52,"town"
"Pride & Prejudice",52,"quitting"
"Pride & Prejudice",52,"removed"
"Pride & Prejudice",52,"family"
"Pride & Prejudice",52,"house"
"Pride & Prejudice",52,"mile"
"Pride & Prejudice",52,"meryton"
"Pride & Prejudice",52,"denominated"
"Pride & Prejudice",52,"period"
"Pride & Prejudice",52,"lucas"
"Pride & Prejudice",52,"lodge"
"Pride & Prejudice",52,"pleasure"
"Pride & Prejudice",52,"importance"
"Pride & Prejudice",53,"unshackled"
"Pride & Prejudice",53,"business"
"Pride & Prejudice",53,"occupy"
"Pride & Prejudice",53,"solely"
"Pride & Prejudice",53,"civil"
"Pride & Prejudice",53,"world"
"Pride & Prejudice",53,"elated"
"Pride & Prejudice",53,"rank"
"Pride & Prejudice",53,"render"
"Pride & Prejudice",53,"supercilious"
"Pride & Prejudice",53,"contrary"
"Pride & Prejudice",53,"attention"
"Pride & Prejudice",53,"nature"
"Pride & Prejudice",53,"inoffensive"
"Pride & Prejudice",53,"friendly"
"Pride & Prejudice",53,"obliging"
"Pride & Prejudice",53,"presentation"
"Pride & Prejudice",53,"st"
"Pride & Prejudice",53,"james's"
"Pride & Prejudice",53,"courteous"
"Pride & Prejudice",53,"lady"
"Pride & Prejudice",53,"lucas"
"Pride & Prejudice",53,"woman"
"Pride & Prejudice",53,"clever"
"Pride & Prejudice",53,"valuable"
"Pride & Prejudice",53,"neighbour"
"Pride & Prejudice",53,"bennet"
"Pride & Prejudice",53,"children"
"Pride & Prejudice",53,"eldest"
"Pride & Prejudice",53,"intelligent"
"Pride & Prejudice",53,"woman"
"Pride & Prejudice",53,"twenty"
"Pride & Prejudice",53,"elizabeth's"
"Pride & Prejudice",53,"intimate"
